gene_id	symbol	PROseq
FBgn0039848	Loxl1	508
FBgn0039849	CG11334	477
FBgn0267133	lncRNA:CR45573	0
FBgn0043900	pygo	1749
FBgn0266700	asRNA:CR45190	19
FBgn0039857	RpL6	1872
FBgn0039858	CycG	15363
FBgn0039859	CG11539	17
FBgn0039864	CG11550	4
FBgn0267125	lncRNA:CR45565	5
FBgn0266412	lncRNA:CR45052	0
FBgn0039867	CstF50	318
FBgn0000150	awd	1138
FBgn0261479	nero	1328
FBgn0039872	salt	3
FBgn0017448	CG2187	2
FBgn0039873	Smvt	0
FBgn0003065	CG2150	0
FBgn0270927	betaGlu	815
FBgn0039876	CG2126	498
FBgn0039877	Mccc1	837
FBgn0250755	CG42233	610
FBgn0039882	Rift	630
FBgn0266268	FeCH	1453
FBgn0011224	heph	4030
FBgn0040206	krz	2332
FBgn0002645	Map205	6872
FBgn0267363	JYalpha	21
FBgn0265633	lncRNA:CR44440	10
FBgn0264617	asRNA:CR43957	226
FBgn0085432	pan	3772
FBgn0052000	anne	1829
FBgn0052006	CG32006	1
FBgn0265634	lncRNA:CR44441	8
FBgn0024811	Crk	1269
FBgn0039896	yellow-h	17
FBgn0039897	CG1674	2142
FBgn0259216	RhoGAP102A	5
FBgn0264793	lncRNA:CR44023	3
FBgn0026777	Rad23	3042
FBgn0052850	CG32850	2456
FBgn0039904	Hcf	5322
FBgn0264794	lncRNA:CR44024	57
FBgn0016126	CaMKI	2748
FBgn0266619	asRNA:CR45126	349
FBgn0262731	CG33941	2432
FBgn0004607	zfh2	46333
FBgn0022361	Pur-alpha	547
FBgn0040324	Ephrin	2289
FBgn0039911	CG1909	105
FBgn0025936	Eph	3276
FBgn0039915	Gat	28
FBgn0024728	Slip1	2833
FBgn0039920	CG11360	2845
FBgn0005558	ey	50
FBgn0005666	bt	15
FBgn0263344	asRNA:CR43425	34
FBgn0264821	asRNA:CR44029	19
FBgn0263093	CR43361	4
FBgn0019985	mGluR	8
FBgn0264822	asRNA:CR44030	439
FBgn0019650	toy	8
FBgn0264823	asRNA:CR44031	1185
FBgn0010217	ATPsynbeta	14154
FBgn0087002	apolpp	10
FBgn0005561	sv	7
FBgn0013749	Arf102F	754
FBgn0039927	CG11155	713
FBgn0039925	Kif3C	35
FBgn0250819	CG33521	14
FBgn0263112	Mitf	1597
FBgn0053653	Cadps	207
FBgn0052011	CR32011	1
FBgn0052010	CR32010	2
FBgn0052009	CR32009	12
FBgn0025740	PlexB	1566
FBgn0004859	ci	120
FBgn0017545	RpS3A	2546
FBgn0011747	Ank	6686
FBgn0051997	CG31997	0
FBgn0053978	CG33978	58
FBgn0039889	Arl4	792
FBgn0039890	ABCD	2027
FBgn0051998	CG31998	8410
FBgn0051999	CG31999	180
FBgn0053481	dpr7	7
FBgn0042696	NfI	11
FBgn0039900	Syt7	172
FBgn0039902	Zip102B	4128
FBgn0259214	PMCA	11620
FBgn0262636	dati	1621
FBgn0039907	lgs	3779
FBgn0026262	bip2	3846
FBgn0039908	Asator	1661
FBgn0039909	ND-49	1840
FBgn0028996	onecut	28
FBgn0039914	mav	78
FBgn0039916	Ekar	217
FBgn0051992	gw	9397
FBgn0026199	myo	2282
FBgn0039923	MED26	6521
FBgn0039938	Sox102F	1
FBgn0039937	fd102C	11
FBgn0039936	Gyf	9749
FBgn0025726	unc-13	19854
FBgn0023213	eIF4G1	10327
FBgn0052016	4E-T	956
FBgn0039932	fuss	55
FBgn0025741	PlexA	20026
FBgn0039929	CG11076	4360
FBgn0264607	CaMKII	9999
FBgn0011642	Zyx	1869
FBgn0024913	Actbeta	5
FBgn0039928	Cals	4892
FBgn0052017	CG32017	25
FBgn0002521	pho	3153
FBgn0039924	PIP4K	2341
FBgn0027101	Dyrk3	3082
FBgn0025836	RhoGAP1A	16
FBgn0284435	tyn	114
FBgn0040372	G9a	1741
FBgn0000316	cin	684
FBgn0264507	asRNA:CR43906	889
FBgn0024989	CG3777	23
FBgn0040371	CG12470	41
FBgn0029521	Or1a	13
FBgn0004034	y	143
FBgn0266568	lncRNA:yar	0
FBgn0000022	ac	0
FBgn0265965	lncRNA:CR44752	0
FBgn0004170	sc	0
FBgn0002561	l(1)sc	0
FBgn0000137	ase	1
FBgn0029522	CG13373	41
FBgn0052817	CG32817	0
FBgn0023536	CG3156	371
FBgn0023534	CG17778	3
FBgn0004648	svr	702
FBgn0023535	arg	697
FBgn0000108	Appl	1273
FBgn0261930	vnd	1
FBgn0016038	Vsp37A	188
FBgn0025640	CG13369	218
FBgn0025635	CG17829	616
FBgn0001341	Mybbp1A	1246
FBgn0003575	su(sable)	3062
FBgn0025634	CG13367	600
FBgn0025638	Roc1a	200
FBgn0025637	SkpA	164
FBgn0021764	sdk	4892
FBgn0040383	CG5254	377
FBgn0040382	CG5273	621
FBgn0266281	lncRNA:CR44966	10
FBgn0027343	fz3	26
FBgn0086368	tw	1
FBgn0025621	CG16989	1437
FBgn0260855	Sec22	2345
FBgn0040341	CG11664	0
FBgn0029539	CG11663	0
FBgn0040339	MED22	30
FBgn0040347	mus81	784
FBgn0003638	su(w[a])	1552
FBgn0040337	CG3021	242
FBgn0053082	CG33082	89
FBgn0014903	CG14630	458
FBgn0040364	CG11378	6
FBgn0040362	CG11379	0
FBgn0040361	CG14627	1
FBgn0040360	CG14626	1
FBgn0040359	CG11380	0
FBgn0040358	CG14625	2
FBgn0029568	CG11381	27
FBgn0040357	CG14624	0
FBgn0040367	CG11382	1
FBgn0025642	CG32812	14
FBgn0004650	fs(1)N	3
FBgn0024362	Naa30A	550
FBgn0024361	Tsp2A	7
FBgn0024364	CG11417	921
FBgn0029573	CG14770	9
FBgn0024987	ssx	2036
FBgn0023169	AMPKalpha	811
FBgn0052813	CG32813	69
FBgn0024985	Rilpl	1030
FBgn0259108	futsch	180
FBgn0265139	Gr2a	2
FBgn0013720	pck	872
FBgn0025383	CG14780	95
FBgn0260986	mei-38	306
FBgn0025381	rush	5297
FBgn0025394	inc	1239
FBgn0283451	br	915
FBgn0000482	dor	1196
FBgn0001189	hfw	593
FBgn0029587	CG14797	1
FBgn0024897	b6	67
FBgn0029588	CG14798	46
FBgn0283741	prage	8519
FBgn0026086	Adar	918
FBgn0052806	CG32806	40
FBgn0026873	MED18	119
FBgn0023513	CG14803	1044
FBgn0014411	Vps26	5268
FBgn0023514	CG14805	2617
FBgn0029594	CG14806	432
FBgn0023519	mRpL16	535
FBgn0264446	asRNA:CR43864	310
FBgn0023508	Ocrl	3863
FBgn0023522	CG11596	1110
FBgn0023521	CG3587	198
FBgn0264562	Hr4	13
FBgn0261954	east	5913
FBgn0025632	CG4313	238
FBgn0025627	CG4194	185
FBgn0025630	Rtca	4886
FBgn0025624	CG4025	1186
FBgn0040395	Unc-76	6180
FBgn0000382	csw	4330
FBgn0023507	D2hgdh	148
FBgn0004654	Pgd	10584
FBgn0023540	CG3630	645
FBgn0267035	asRNA:CR45479	2467
FBgn0011576	Cyp4d2	85
FBgn0015036	Cyp4ae1	27
FBgn0003116	pn	708
FBgn0040900	CG17777	9
FBgn0024984	CG3457	155
FBgn0023549	Mct1	901
FBgn0029606	CG14052	0
FBgn0003048	pcx	10598
FBgn0000810	fs(1)K10	3026
FBgn0023523	Or2a	689
FBgn0023527	CG3071	3595
FBgn0085362	Vml	34
FBgn0003079	Raf	2221
FBgn0040391	CG2854	4
FBgn0004050	z	1509
FBgn0260753	Pdfr	173
FBgn0040376	AANATL7	0
FBgn0040066	wds	979
FBgn0001404	egh	1210
FBgn0004643	Zw10	1316
FBgn0040336	Seipin	386
FBgn0267350	PI4KIIIalpha	2865
FBgn0003371	sgg	1701
FBgn0266707	lncRNA:CR45197	17
FBgn0003068	per	57
FBgn0024993	CG2662	312
FBgn0024996	eIF2Bbeta	665
FBgn0024997	CG2681	267
FBgn0024991	CG2694	1083
FBgn0000928	fs(1)Yb	509
FBgn0000927	fs(1)Ya	46
FBgn0283545	vilya	14
FBgn0000520	dwg	860
FBgn0024975	CG2712	163
FBgn0028369	kirre	8
FBgn0040356	CG12498	2
FBgn0040355	CG3526	4
FBgn0025643	CG3588	1
FBgn0052793	CG32793	2
FBgn0029642	CG3592	0
FBgn0025645	CG3598	0
FBgn0029643	CG14420	0
FBgn0029644	CG14421	0
FBgn0029645	CG14422	1
FBgn0029646	CG14423	0
FBgn0029648	CG3603	63
FBgn0004647	N	13168
FBgn0040396	CG3939	293
FBgn0000479	dnc	130
FBgn0003374	Sgs4	1
FBgn0052792	ppk8	19
FBgn0266429	AstA-R1	42
FBgn0044046	Ilp7	4
FBgn0023215	Mnt	3253
FBgn0266549	lncRNA:CR45102	401
FBgn0283657	Tlk	7452
FBgn0029676	HIP-R	462
FBgn0260484	HIP	137
FBgn0264954	fd3F	13
FBgn0000542	ec	8428
FBgn0029679	CG2901	912
FBgn0028491	CG2930	1217
FBgn0285910	VhaAC39-1	3347
FBgn0029681	CG15239	142
FBgn0029686	Glos	597
FBgn0052786	CG32786	0
FBgn0052783	CG32783	180
FBgn0029687	Vap33	2926
FBgn0267037	asRNA:CR45481	2
FBgn0263772	CG43689	3
FBgn0029694	CG15375	3
FBgn0000221	brn	247
FBgn0026084	cib	897
FBgn0026085	dgt4	45
FBgn0026083	tyf	1708
FBgn0066114	GlcAT-I	423
FBgn0029697	CG15570	0
FBgn0029702	CG15572	0
FBgn0266570	NO66	1121
FBgn0262738	norpA	1678
FBgn0029706	CG3626	638
FBgn0267040	lncRNA:CR45484	1
FBgn0029707	CG12688	0
FBgn0000179	bi	8
FBgn0029708	CG3556	4
FBgn0029709	CHOp24	799
FBgn0029710	CG3568	65
FBgn0029712	CG15912	32
FBgn0029714	CG3527	162
FBgn0029716	CG3546	1
FBgn0003053	peb	69
FBgn0025739	pon	512
FBgn0029718	mRpL30	56
FBgn0022942	Cbp80	2077
FBgn0011760	ctp	9502
FBgn0028325	Pdha	1134
FBgn0029722	CG7024	641
FBgn0029723	Proc-R	26
FBgn0029727	CG6978	0
FBgn0029729	CG12682	0
FBgn0029733	CG6927	25
FBgn0052772	CG32772	943
FBgn0029737	CG6903	320
FBgn0004368	Ptp4E	2258
FBgn0267442	lncRNA:CR45792	0
FBgn0029740	CG12680	0
FBgn0003028	ovo	14
FBgn0029745	Rpn13R	1
FBgn0261803	CG42749	4
FBgn0003449	snf	293
FBgn0011761	dhd	0
FBgn0029753	CG4198	1
FBgn0029755	Sas10	403
FBgn0284442	Mcm3	626
FBgn0026751	XRCC1	634
FBgn0010014	CanB	29
FBgn0029761	SK	4
FBgn0029763	Usp16-45	1607
FBgn0029765	CG16756	25
FBgn0267073	lncRNA:CR45517	1008
FBgn0029766	CG15784	4317
FBgn0265664	lncRNA:CR44471	185
FBgn0029768	SPR	19
FBgn0029770	CG4151	0
FBgn0267075	lncRNA:CR45519	0
FBgn0029771	CG12730	570
FBgn0263511	Vsx1	14689
FBgn0026702	l(1)G0045	1172
FBgn0267076	asRNA:CR45520	1
FBgn0028474	CG4119	3326
FBgn0029785	RpL35	910
FBgn0003747	Gr5a	111
FBgn0259926	CG42449	23
FBgn0000394	cv	815
FBgn0029791	CG4096	8
FBgn0029795	CG15773	0
FBgn0029798	CG4078	1267
FBgn0029799	CG15772	14
FBgn0029801	CG15771	1394
FBgn0261610	CG42699	4387
FBgn0029809	CG15767	222
FBgn0029810	CG12239	6
FBgn0029812	Prosbeta2R1	0
FBgn0029814	CG15765	13
FBgn0029816	CG12729	0
FBgn0262610	CG43136	1
FBgn0029817	CG15764	0
FBgn0029820	CG16721	648
FBgn0000042	Act5C	14749
FBgn0029821	CG4020	144
FBgn0029822	CG12236	1535
FBgn0029824	CG3726	2641
FBgn0029825	CG12728	1123
FBgn0052756	CG32756	1385
FBgn0029826	CG6041	401
FBgn0052755	CG32755	131
FBgn0029827	CG6048	11
FBgn0029828	CG6067	4
FBgn0029830	Grip	252
FBgn0029831	CG5966	79
FBgn0265691	lncRNA:CR44498	480
FBgn0029833	MCTS1	428
FBgn0029834	CG5937	91
FBgn0029835	CG5921	7
FBgn0029836	CG5928	0
FBgn0266264	asRNA:CR44959	1
FBgn0029843	Nep1	4
FBgn0029849	Efr	265
FBgn0262730	dtn	2248
FBgn0029851	CG14445	16
FBgn0015818	Spx	659
FBgn0029853	CG3781	96
FBgn0028982	Spt6	2796
FBgn0029857	wuho	546
FBgn0029858	mldr	483
FBgn0029861	CG3815	1093
FBgn0029863	CG3823	0
FBgn0029864	CG15894	2
FBgn0250869	CG42240	568
FBgn0029866	CG3842	12
FBgn0029867	CG3847	1013
FBgn0261955	kdn	8224
FBgn0029870	Marf	1657
FBgn0029873	CG3918	486
FBgn0014031	Spat	11
FBgn0000524	dx	1236
FBgn0029877	CG17717	147
FBgn0029878	Pat1	2815
FBgn0029879	APC7	149
FBgn0028360	Cdc7	1491
FBgn0062413	Ctr1A	1541
FBgn0025815	Mcm6	1073
FBgn0028336	NA	246
FBgn0029890	Fum2	196
FBgn0029891	Pink1	1162
FBgn0029895	CG14441	1650
FBgn0263415	lncRNA:CR43461	105
FBgn0266200	lncRNA:CR44895	0
FBgn0029898	CG14439	6
FBgn0029899	sov	3315
FBgn0029502	Coq7	319
FBgn0029903	pod1	2418
FBgn0086693	iav	107
FBgn0029906	xit	445
FBgn0029907	Atx-1	11
FBgn0263968	nonC	2743
FBgn0029912	CG4557	941
FBgn0029914	CG4558	435
FBgn0267087	lncRNA:CR45531	12
FBgn0029924	CG4586	61
FBgn0261284	bou	0
FBgn0027108	Inx2	129
FBgn0029929	CG4593	212
FBgn0029931	CG14427	0
FBgn0004143	nullo	0
FBgn0029932	CG4607	0
FBgn0029937	CG8300	95
FBgn0267965	lncRNA:CR46245	0
FBgn0029939	CG9650	24
FBgn0029940	CG1958	0
FBgn0029942	CG2059	387
FBgn0024250	brk	880
FBgn0029944	Dok	1051
FBgn0029945	CG18155	239
FBgn0026144	CBP	10
FBgn0029947	CG1999	0
FBgn0029948	CheA7a	0
FBgn0029950	CG9657	0
FBgn0267089	lncRNA:CR45533	0
FBgn0262828	lncRNA:CR43199	0
FBgn0267090	lncRNA:CR45534	0
FBgn0262968	lncRNA:CR43279	0
FBgn0264383	lncRNA:CR43835	0
FBgn0265694	lncRNA:CR44501	5
FBgn0029951	CG11369	0
FBgn0004198	ct	21769
FBgn0262979	lncRNA:CR43287	5
FBgn0022786	Hira	1049
FBgn0029957	CG12155	566
FBgn0029959	Rab39	372
FBgn0016041	Tom40	1100
FBgn0029961	Ir7a	265
FBgn0052718	CG32718	19
FBgn0029962	CARPA	3
FBgn0263590	asRNA:CR43615	0
FBgn0029966	Ir7c	0
FBgn0029968	Ir7g	0
FBgn0040087	p115	2741
FBgn0010292	bys	777
FBgn0029975	spidey	2453
FBgn0029976	snz	1292
FBgn0260858	Ykt6	726
FBgn0004403	RpS14a	143
FBgn0260970	Ubr3	5772
FBgn0267180	asRNA:CR45620	6
FBgn0003447	sn	78
FBgn0010329	Tbh	7
FBgn0004657	mys	6625
FBgn0029993	CG1571	3
FBgn0267091	asRNA:CR45535	0
FBgn0029999	CG1575	784
FBgn0030003	CG2116	1068
FBgn0030004	CG10958	534
FBgn0030005	CG2120	4
FBgn0030008	CG2129	405
FBgn0030009	CG15336	5
FBgn0030010	CG10959	201
FBgn0030012	CG18262	106
FBgn0030013	GIIIspla2	200
FBgn0030014	CG15337	5
FBgn0261873	sdt	1675
FBgn0030025	CG2147	66
FBgn0020653	Trxr-1	2617
FBgn0030027	CG1632	34
FBgn0030030	CG1636	365
FBgn0030033	CG1387	1
FBgn0030034	CG10555	1401
FBgn0261793	Trf2	5124
FBgn0030038	CG1440	471
FBgn0023506	Es2	448
FBgn0014464	Cp7Fa	4
FBgn0014465	Cp7Fb	0
FBgn0014466	Cp7Fc	0
FBgn0000359	Cp36	0
FBgn0000360	Cp38	0
FBgn0053181	CG33181	13
FBgn0264975	Nrg	343
FBgn0030049	Trf4-1	2528
FBgn0030052	CG12065	10677
FBgn0030053	CG12081	332
FBgn0025864	Crag	2137
FBgn0030055	CG12772	525
FBgn0030056	CAH3	745
FBgn0027864	Ogg1	156
FBgn0041629	Hexo2	853
FBgn0030061	CG1785	1374
FBgn0030063	CG1789	378
FBgn0262989	lncRNA:CR43297	0
FBgn0267097	lncRNA:CR45537	1
FBgn0030065	CG12075	88
FBgn0030067	Rbm13	1324
FBgn0261549	rdgA	2260
FBgn0259734	Nost	195
FBgn0030082	HP1b	166
FBgn0052707	APC4	620
FBgn0052708	CG32708	182
FBgn0052706	CG32706	0
FBgn0030085	CG6999	0
FBgn0030086	CCT2	4476
FBgn0030088	Arfrp1	214
FBgn0030089	AP-1gamma	2302
FBgn0030091	CG7065	2553
FBgn0030093	Bap111	1110
FBgn0040467	Dlip1	37
FBgn0265725	CG44532	19
FBgn0026206	mei-P26	1630
FBgn0030098	CG12057	0
FBgn0030099	CG12056	119
FBgn0030100	CG12106	137
FBgn0030103	Obp8a	0
FBgn0030104	CG15368	0
FBgn0030107	CG15370	0
FBgn0030108	Gr8a	0
FBgn0260771	Larp7	524
FBgn0010269	Dsor1	292
FBgn0030114	CG17754	533
FBgn0028292	ric8a	634
FBgn0030122	Aladin	389
FBgn0002576	lz	26
FBgn0040234	c12.2	850
FBgn0026149	BCL7-like	634
FBgn0001186	Hex-A	2018
FBgn0030141	Gga	1383
FBgn0261931	CG42797	659
FBgn0261522	lncRNA:CR42657	1
FBgn0000233	btd	2
FBgn0020378	Sp1	4
FBgn0030151	CG1354	311
FBgn0052698	CARPB	229
FBgn0019929	Ser7	17
FBgn0030157	CG1468	0
FBgn0030164	CG1889	0
FBgn0052694	CG32694	4
FBgn0053557	CG33557	0
FBgn0030170	CG2990	463
FBgn0263132	Cht6	252
FBgn0004045	Yp1	0
FBgn0052693	Gr9a	0
FBgn0030177	CG2972	622
FBgn0083940	RhoU	342
FBgn0030181	CG12645	0
FBgn0264503	CG43902	5
FBgn0052690	lncRNA:CR32690	0
FBgn0028342	ATPsyndelta	398
FBgn0085437	CG34408	249
FBgn0264674	asRNA:CR43959	0
FBgn0030189	CG2909	1011
FBgn0263997	CG43740	1
FBgn0000711	flw	2606
FBgn0030200	RabX2	0
FBgn0030206	CG2889	430
FBgn0030208	PPP4R2r	736
FBgn0067052	Rab9D	0
FBgn0030217	CG2124	360
FBgn0003204	ras	6517
FBgn0265987	lncRNA:CR44766	2
FBgn0030228	BTBD9	2999
FBgn0030234	CG15211	3891
FBgn0030237	CG15209	22
FBgn0030239	CG17333	312
FBgn0030240	CG2202	1147
FBgn0030243	CG2186	1850
FBgn0030244	CG2157	1
FBgn0030247	CG15208	0
FBgn0264502	CG43901	1
FBgn0003965	v	1
FBgn0030251	CG2145	0
FBgn0263705	Myo10A	11
FBgn0030257	SmydA-4	0
FBgn0030261	CG15203	0
FBgn0030262	Vago	0
FBgn0030263	CG2076	765
FBgn0027498	CG2061	551
FBgn0259101	CG42249	5
FBgn0015245	Hsp60A	2237
FBgn0028686	Rpt3	1208
FBgn0030269	CDK2AP1	693
FBgn0264863	asRNA:CR44054	474
FBgn0030271	CG15202	28
FBgn0030274	Lint-1	1386
FBgn0030276	Dlic	595
FBgn0030286	Gapvd1	1867
FBgn0085377	CG34348	495
FBgn0030290	CG11756	0
FBgn0030291	CG1738	116
FBgn0030293	CG1737	3088
FBgn0000499	dsh	890
FBgn0030294	Pa1	763
FBgn0027359	Tim8	181
FBgn0030296	CG15196	16
FBgn0001145	Gs2	392
FBgn0030300	Sk1	2
FBgn0030301	HP5	596
FBgn0262685	CG43155	63
FBgn0030304	Cyp4g15	1
FBgn0030305	Uba5	1289
FBgn0030306	Spase25	287
FBgn0052666	Drak	4438
FBgn0030310	PGRP-SA	33
FBgn0030311	CG11699	45
FBgn0030313	Reepl1	0
FBgn0030314	CG11696	540
FBgn0030316	CG11695	417
FBgn0019660	lncRNA:roX2	976
FBgn0002948	nod	905
FBgn0262853	CR43217	0
FBgn0262852	CR43216	0
FBgn0262851	CR43215	0
FBgn0262850	CR43214	0
FBgn0262849	CR43213	0
FBgn0262848	CR43212	37
FBgn0262847	CR43211	0
FBgn0030318	rho-4	2663
FBgn0030321	CG1703	1618
FBgn0002723	Met	807
FBgn0004370	Ptp10D	1932
FBgn0014133	bif	15693
FBgn0011754	PhKgamma	5000
FBgn0030329	prtp	1525
FBgn0030330	Tango10	1016
FBgn0030331	CG15221	91
FBgn0263215	CR43385	0
FBgn0002577	m	4095
FBgn0030334	Karl	3918
FBgn0000259	CkIIbeta	1261
FBgn0266019	rudhira	2464
FBgn0030339	Cyp28c1	8
FBgn0030343	ATP7	1347
FBgn0030345	CG1847	578
FBgn0030347	CG15739	298
FBgn0030350	SelG	322
FBgn0030351	CG1840	61
FBgn0030352	sicily	447
FBgn0260780	wisp	114
FBgn0030360	CG1806	6
FBgn0030362	regucalcin	92
FBgn0030364	Lsm12	848
FBgn0030365	Tango4	296
FBgn0030369	Cyp318a1	1
FBgn0267001	Ten-a	8932
FBgn0030384	CG2577	0
FBgn0030386	CG2574	0
FBgn0259680	Pkcdelta	1
FBgn0030389	CG15927	1
FBgn0259143	CG42258	218
FBgn0030394	Cpr11A	1
FBgn0002562	Lsp1alpha	0
FBgn0030396	CG2556	18
FBgn0030398	Cpr11B	1
FBgn0052654	Sec16	4611
FBgn0030407	Fpgs	85
FBgn0030408	CG11085	9
FBgn0030409	CG15728	58
FBgn0030411	CG2540	383
FBgn0030412	Tomosyn	3324
FBgn0015024	CkIalpha	865
FBgn0011837	Tis11	6842
FBgn0053963	lncRNA:CR33963	473
FBgn0030417	CG15725	1
FBgn0030418	CG4004	87
FBgn0265830	lncRNA:CR44619	26
FBgn0030421	Agpat1	5
FBgn0030425	Nep6	2
FBgn0030433	mRpL49	44
FBgn0030435	CG4645	728
FBgn0267186	lncRNA:CR45626	6
FBgn0086675	fne	0
FBgn0052642	CG32642	0
FBgn0052644	Mur11Da	0
FBgn0030438	CG15721	0
FBgn0265597	rad	3
FBgn0030441	CG2209	0
FBgn0261524	lic	1267
FBgn0030447	CG2200	216
FBgn0250862	CG42237	5
FBgn0030451	CG15717	152
FBgn0030452	MFS10	837
FBgn0052645	CG32645	8
FBgn0030456	CG4332	1252
FBgn0030457	CG12096	504
FBgn0029133	REG	1668
FBgn0000346	comt	146
FBgn0030465	CG15743	634
FBgn0030466	CG15744	2918
FBgn0030468	CG1622	2722
FBgn0283680	IP3K2	2568
FBgn0266376	lncRNA:CR45018	3753
FBgn0040309	Jafrac1	1575
FBgn0052636	lncRNA:CR32636	1282
FBgn0030474	CG15747	652
FBgn0261085	Syt12	6
FBgn0030477	dmrt11E	2
FBgn0030478	CG1640	1364
FBgn0030481	CG1662	142
FBgn0030482	CG1673	6124
FBgn0030484	GstT4	4816
FBgn0030486	Set2	1667
FBgn0265416	Neto	46
FBgn0030492	CG15754	0
FBgn0030493	CG15756	0
FBgn0030494	Cpr12A	0
FBgn0052631	CG32631	1
FBgn0052633	CG32633	0
FBgn0265865	lncRNA:CR44654	0
FBgn0030499	CG11178	986
FBgn0030501	BthD	187
FBgn0030503	Tango2	187
FBgn0030505	NFAT	5583
FBgn0030507	CG11164	141
FBgn0030508	CG15760	12
FBgn0030509	CG11162	0
FBgn0030511	CG11158	475
FBgn0265726	Nna1	272
FBgn0002878	mus101	877
FBgn0030518	CG11134	44
FBgn0030519	CG11151	263
FBgn0020909	Rtc1	478
FBgn0004047	Yp3	18
FBgn0003218	rdgB	58
FBgn0030522	CG11103	110
FBgn0261244	inaE	1111
FBgn0030528	CG11095	154
FBgn0027537	Nup93-1	1213
FBgn0030536	CG11068	0
FBgn0000173	ben	438
FBgn0265868	lncRNA:CR44657	11
FBgn0030537	CG12480	0
FBgn0030539	CG1368	0
FBgn0030540	CG11581	0
FBgn0030541	CG11584	1
FBgn0052603	CG32603	0
FBgn0030543	CG11585	0
FBgn0004649	yl	0
FBgn0030545	CG11590	80
FBgn0026713	l(1)G0007	960
FBgn0030552	mRpL38	251
FBgn0030554	CG1434	263
FBgn0260482	CG32599	1
FBgn0002873	mud	2179
FBgn0002917	na	3
FBgn0052602	Muc12Ea	0
FBgn0030570	CG12540	0
FBgn0264941	lncRNA:CR44110	0
FBgn0030571	CG14414	533
FBgn0030573	nmdyn-D6	70
FBgn0030575	CG5321	0
FBgn0262534	CG43088	21
FBgn0030577	CG5334	5
FBgn0030578	CG5347	6
FBgn0267078	lncRNA:CR45522	3
FBgn0030582	CG14411	3349
FBgn0264078	Flo2	188
FBgn0000535	eag	244
FBgn0052594	be	8046
FBgn0030603	CG5541	1172
FBgn0030607	dob	353
FBgn0053177	CG33177	19
FBgn0053178	CG33178	14
FBgn0030612	CG5599	1018
FBgn0030613	Rab3-GEF	56
FBgn0260006	drd	19
FBgn0263994	CG43737	8
FBgn0030620	CG5662	0
FBgn0265612	lncRNA:CR44430	0
FBgn0030625	CG5877	295
FBgn0261703	gce	5463
FBgn0004924	Top1	1019
FBgn0015926	dah	857
FBgn0026428	HDAC6	318
FBgn0030631	CG6227	1707
FBgn0014455	Ahcy	1362
FBgn0030638	CG11655	167
FBgn0030640	CG6294	651
FBgn0030641	CG6299	177
FBgn0030647	CG6324	25
FBgn0030648	CG6340	263
FBgn0027287	Gmap	1538
FBgn0030653	CG7860	40
FBgn0030658	CG7872	858
FBgn0030660	CG8097	580
FBgn0030661	Alp11	30
FBgn0265596	lncRNA:CR44423	0
FBgn0030663	CG8117	0
FBgn0030664	CG8119	0
FBgn0030666	CG12708	0
FBgn0262606	lncRNA:CR43132	28
FBgn0030668	CG8128	341
FBgn0030671	CG8134	316
FBgn0030673	CG15601	121
FBgn0030674	CG8184	5943
FBgn0030675	CG8191	314
FBgn0026666	MagR	644
FBgn0030679	CG8206	131
FBgn0027329	CCT6	2240
FBgn0030683	Mvd	358
FBgn0030684	CG8260	0
FBgn0030686	mRpL3	405
FBgn0030687	RpIIIC160	1836
FBgn0053172	CG33172	917
FBgn0263747	CG43672	205
FBgn0263748	CG43673	7
FBgn0030692	mRpS30	1271
FBgn0026374	Rhp	157
FBgn0030694	CG15602	350
FBgn0003345	sd	3962
FBgn0030696	CG8509	2
FBgn0052582	lncRNA:CR32582	42
FBgn0030697	CG8565	16
FBgn0030699	CG8578	764
FBgn0030700	CG15914	172
FBgn0001105	Gbeta13F	948
FBgn0001092	Gapdh2	2819
FBgn0030701	CG16952	1134
FBgn0030704	CG15916	370
FBgn0003392	shi	2998
FBgn0030706	Lrp4	10
FBgn0030707	CG8916	1
FBgn0010240	Lcch3	0
FBgn0030710	CG8924	384
FBgn0030711	Rrp47	318
FBgn0030715	Or13a	0
FBgn0261834	CG42766	0
FBgn0030717	Slc25A46a	413
FBgn0000611	exd	960
FBgn0030720	CG8939	1213
FBgn0030721	CG12698	8
FBgn0052580	Muc14A	4
FBgn0030723	dpr18	5
FBgn0030725	CG8958	3
FBgn0030731	Mfe2	929
FBgn0004066	Prosalpha4	635
FBgn0000536	eas	3249
FBgn0030733	UQCR-14	85
FBgn0285954	caz	5347
FBgn0030735	CG3632	994
FBgn0027521	CG3679	36
FBgn0267041	asRNA:CR45485	20
FBgn0030739	SWIP	435
FBgn0052579	CG32579	741
FBgn0260450	CalpC	419
FBgn0278608	Dsp1	1177
FBgn0003416	sl	1049
FBgn0086448	PIG-Q	173
FBgn0004227	nonA	1688
FBgn0004598	Fur2	1908
FBgn0030745	CG4239	180
FBgn0004367	mei-41	1377
FBgn0030747	CG4301	47
FBgn0030748	Traf-like	584
FBgn0026575	hang	6090
FBgn0030753	rngo	1555
FBgn0262734	eIF4H1	2565
FBgn0030759	CG13014	297
FBgn0267384	Ubc7	606
FBgn0061200	Nup153	5866
FBgn0025743	mbt	1125
FBgn0010412	RpS19a	376
FBgn0030766	mthl1	1520
